"Ramo","Póliza","Endoso","Fecha emisión","Inicio de Vigencia","Moneda","Total","Tipo Mov."
"04","3190240663","000000","2020-03-17","2020-03-17","00","10335.55","Poliza"
"04","3190240648","000000","2020-03-17","2020-03-17","00","12949.79","Poliza"
"04","3190240869","000000","2020-03-18","2020-03-20","00","12330.10","Poliza"
"04","0003708074","000000","2020-03-18","2020-03-18","00","22341.03","Poliza"
"04","3190240861","000000","2020-03-18","2020-03-18","00","87486.23","Poliza"
"04","3190240859","000000","2020-03-18","2020-03-18","00","78770.76","Poliza"
"04","0003708037","000000","2020-03-18","2020-03-18","00","15275.67","Poliza"
"04","3190240854","000000","2020-03-18","2020-03-18","00","9837.90","Poliza"
"04","3190240838","000000","2020-03-18","2020-03-18","00","16559.68","Poliza"
"04","3190240834","000000","2020-03-18","2020-03-18","00","21717.84","Poliza"
"04","3190240821","000000","2020-03-18","2020-03-18","00","7637.78","Poliza"
"04","3190240796","000000","2020-03-18","2020-03-18","00","19052.34","Poliza"
"04","3190240779","000000","2020-03-18","2020-03-18","00","20913.71","Poliza"
"04","3190241015","000000","2020-03-19","2020-03-19","00","75558.14","Poliza"
"04","3190241012","000000","2020-03-19","2020-03-19","00","14586.43","Poliza"
"04","3190241009","000000","2020-03-19","2020-03-19","00","5717.78","Poliza"
"04","0003634461","144278","2020-03-19","2020-02-15","00","11375.85","Rehabilitacion"
"04","3190240950","000000","2020-03-19","2020-03-19","00","69949.43","Poliza"
"04","0003708334","000000","2020-03-19","2020-03-18","00","22307.30","Poliza"
"04","3190240745","125513","2020-03-19","2020-03-17","00","784.16","Incremento de Recargos"
"04","3190241071","000000","2020-03-20","2020-03-20","00","8970.72","Poliza"
"04","3190240240","321572","2020-03-20","2020-03-20","00","0.00","Sin Prima"
"04","3190241031","000000","2020-03-20","2020-03-20","00","9542.53","Poliza"
"04","0003684832","211848","2020-03-21","2020-02-17","00","-20550.95","Anulacion"
"04","3190218960","202004","2020-03-21","2020-02-28","00","-67567.94","Anulacion"
"04","3190228353","201964","2020-03-21","2020-02-15","00","-3998.38","Anulacion"
"04","3190228363","201963","2020-03-21","2020-02-14","00","-97854.40","Anulacion"
"04","3190228394","201961","2020-03-21","2020-02-16","00","-25644.19","Anulacion"
"04","3190228525","201956","2020-03-21","2020-02-17","00","-15823.59","Anulacion"
"04","3190228558","201955","2020-03-21","2020-02-17","00","-14378.54","Anulacion"
"04","3190228558","201954","2020-03-21","2020-02-17","00","-619.52","Disminucion de Recargos"
"04","3190228644","201952","2020-03-21","2020-02-18","00","-16719.34","Anulacion"
"04","3190228690","201951","2020-03-21","2020-02-18","00","-16173.85","Anulacion"
"04","3190228805","201950","2020-03-21","2020-02-19","00","-12983.68","Anulacion"
"04","3190229247","201870","2020-03-21","2020-02-20","00","-12670.24","Anulacion"
"04","3190229457","201869","2020-03-21","2020-02-22","00","-11165.92","Anulacion"
"04","3190229661","201868","2020-03-21","2020-02-24","00","-7801.34","Anulacion"
"04","3190241327","000000","2020-03-21","2020-03-21","00","4644.16","Poliza"
"04","3190241310","000000","2020-03-21","2020-03-21","00","22595.65","Poliza"
"04","3190241307","000000","2020-03-21","2020-03-21","00","8970.72","Poliza"
"04","3190241679","000000","2020-03-23","2020-03-23","00","21581.79","Poliza"
"04","3190241678","000000","2020-03-23","2020-03-23","00","21459.52","Poliza"
"04","3190241677","000000","2020-03-23","2020-03-23","00","21459.52","Poliza"
"04","3190241676","000000","2020-03-23","2020-03-31","00","27282.02","Poliza"
"04","3190241674","000000","2020-03-23","2020-03-23","00","10909.71","Poliza"
"04","3190241672","000000","2020-03-23","2020-03-24","00","18322.63","Poliza"
"04","3190241670","000000","2020-03-23","2020-03-23","00","69437.94","Poliza"
"04","0003661251","215914","2020-03-24","2020-02-13","00","-21884.14","Cancelacion"
"04","3190229457","149412","2020-03-24","2020-02-22","00","11165.92","Rehabilitacion"
"04","3190225050","149349","2020-03-24","2020-02-08","00","9338.13","Rehabilitacion"
"04","3190227733","149330","2020-03-24","2020-02-10","00","8126.15","Rehabilitacion"
"04","3190225051","149324","2020-03-24","2020-02-08","00","21856.50","Rehabilitacion"
"04","3190219505","149318","2020-03-24","2020-01-31","00","6312.42","Rehabilitacion"
"04","3190209355","149294","2020-03-24","2020-02-17","00","5333.60","Rehabilitacion"
"04","3190241769","000000","2020-03-24","2020-03-24","00","9516.96","Poliza"
"04","0003661251","149267","2020-03-24","2020-02-13","00","21884.14","Rehabilitacion"
"04","3190241692","000000","2020-03-24","2020-03-24","00","11713.83","Poliza"
"04","3190240378","321619","2020-03-24","2020-03-23","00","0.00","Sin Prima"
"04","0003716232","000000","2020-03-25","2020-03-11","00","8979.82","Poliza"
"04","0003661251","150217","2020-03-25","2020-02-16","00","41871.61","Rehabilitacion"
"04","3190242555","000000","2020-03-26","2020-03-26","00","95308.43","Poliza"
"04","3190242543","000000","2020-03-26","2020-03-26","00","11751.07","Poliza"
"04","3190242529","000000","2020-03-26","2020-04-03","00","31593.91","Poliza"
"04","3190242518","000000","2020-03-26","2020-03-26","00","34775.50","Poliza"
"04","3190231108","321666","2020-03-26","2020-03-25","00","0.00","Sin Prima"
"04","3190242369","000000","2020-03-26","2020-03-26","00","6558.76","Poliza"
"04","3190240149","218492","2020-03-26","2020-03-11","00","-9237.17","Anulacion"
"04","3190242666","000000","2020-03-27","2020-03-27","00","10468.16","Poliza"
"04","3190242665","000000","2020-03-27","2020-03-27","00","24316.77","Poliza"
"04","3190242655","000000","2020-03-27","2020-03-27","00","9109.27","Poliza"
"04","0003667718","122128","2020-03-27","2020-03-26","00","6656.44","Rehabilitacion"
"04","0003667718","122124","2020-03-27","2020-03-26","00","16017.13","Rehabilitacion"
"04","3190209660","151798","2020-03-27","2020-02-19","00","82654.60","Rehabilitacion"
"04","0003717324","000000","2020-03-27","2020-03-26","00","74609.08","Poliza"
"04","3190242595","000000","2020-03-27","2020-03-27","00","5617.13","Poliza"
"04","0003717111","000000","2020-03-27","2020-03-26","00","17037.76","Poliza"
"04","0003717073","000000","2020-03-27","2020-03-05","00","9634.31","Poliza"
"04","3190242696","000000","2020-03-28","2020-03-28","00","20362.35","Poliza"
"04","3190242694","000000","2020-03-28","2020-03-28","00","44628.56","Poliza"
"04","3190242691","000000","2020-03-28","2020-03-28","00","5657.13","Poliza"
"04","3190242689","000000","2020-03-28","2020-03-28","00","10107.18","Poliza"
"04","3190242688","000000","2020-03-28","2020-03-28","00","18380.72","Poliza"
"04","3190242686","000000","2020-03-28","2020-03-28","00","67449.27","Poliza"
"04","3190242678","000000","2020-03-28","2020-03-28","00","10573.39","Poliza"
"04","3190242677","000000","2020-03-28","2020-03-28","00","21273.51","Poliza"
"04","3190243250","000000","2020-03-30","2020-03-30","00","5486.50","Poliza"
"04","3190243249","000000","2020-03-30","2020-03-30","00","41832.43","Poliza"
"04","3190243240","000000","2020-03-30","2020-03-30","00","10030.54","Poliza"
"04","3190243210","000000","2020-03-30","2020-03-30","00","45072.68","Poliza"
"04","3190243208","000000","2020-03-30","2020-03-30","00","18753.20","Poliza"
"04","3190243205","000000","2020-03-30","2020-03-30","00","53499.40","Poliza"
"04","3190241676","321735","2020-03-30","2020-03-31","00","0.00","Sin Prima"
"04","3190202309","152570","2020-03-30","2020-02-04","00","11158.41","Rehabilitacion"
"04","0003600328","247537","2020-03-31","2020-03-15","00","-8063.37","Anulacion"
"04","0003616040","247526","2020-03-31","2020-03-07","00","-5492.08","Cancelacion"
"04","0003661861","247274","2020-03-31","2020-02-25","00","-64201.89","Cancelacion"
"04","0003679587","247084","2020-03-31","2020-03-11","00","-9191.71","Anulacion"
"04","0003690398","246798","2020-03-31","2020-02-24","00","-26401.38","Anulacion"
"04","0003690402","246797","2020-03-31","2020-02-24","00","-27360.31","Anulacion"
"04","0003696252","246709","2020-03-31","2020-02-27","00","-32591.02","Anulacion"
"04","0003696330","246705","2020-03-31","2020-02-27","00","-29779.72","Anulacion"
"04","3190199246","235234","2020-03-31","2020-03-15","00","-8135.68","Anulacion"
"04","3190199276","235233","2020-03-31","2020-03-15","00","-8352.26","Anulacion"
"04","3190203332","235228","2020-03-31","2020-03-10","00","-27666.64","Anulacion"
"04","3190228026","235137","2020-03-31","2020-03-13","00","-2926.22","Anulacion"
"04","3190228584","235132","2020-03-31","2020-02-24","00","-691.45","Cancelacion"
"04","3190229454","235128","2020-03-31","2020-02-22","00","-7463.53","Anulacion"
"04","3190229458","235127","2020-03-31","2020-02-22","00","-7679.63","Anulacion"
"04","3190229489","235125","2020-03-31","2020-02-23","00","-102927.77","Anulacion"
"04","3190229590","235124","2020-03-31","2020-02-24","00","-6932.59","Anulacion"
"04","3190229776","235117","2020-03-31","2020-02-25","00","-21404.47","Anulacion"
"04","3190229776","235116","2020-03-31","2020-02-25","00","-14521.41","Cancelacion"
"04","3190229785","235115","2020-03-31","2020-02-25","00","-10295.38","Anulacion"
"04","3190229790","235114","2020-03-31","2020-02-25","00","-71213.47","Anulacion"
"04","3190229977","235111","2020-03-31","2020-02-26","00","-20969.41","Anulacion"
"04","3190229986","235110","2020-03-31","2020-02-26","00","-83948.12","Anulacion"
"04","3190230028","235109","2020-03-31","2020-02-27","00","-25532.55","Anulacion"
"04","3190230126","235107","2020-03-31","2020-02-27","00","-5913.70","Anulacion"
"04","3190230127","235106","2020-03-31","2020-02-27","00","-6837.14","Anulacion"
"04","3190230128","235105","2020-03-31","2020-02-27","00","-51881.49","Anulacion"
"04","3190230129","235104","2020-03-31","2020-02-27","00","-23472.38","Anulacion"
"04","3190230210","235103","2020-03-31","2020-02-28","00","-5281.50","Anulacion"
"04","3190230215","235102","2020-03-31","2020-02-28","00","-5913.70","Anulacion"
"04","3190230218","235101","2020-03-31","2020-02-28","00","-8903.92","Anulacion"
"04","3190230332","235100","2020-03-31","2020-02-28","00","-62080.08","Anulacion"
"04","3190230376","235099","2020-03-31","2020-03-01","00","-9058.41","Anulacion"
"04","3190230380","235098","2020-03-31","2020-03-01","00","-78285.33","Anulacion"
"04","3190230542","235097","2020-03-31","2020-02-24","00","-94879.57","Anulacion"
"04","3190231139","235096","2020-03-31","2020-03-06","00","-15636.89","Anulacion"
"04","3190231213","235095","2020-03-31","2020-03-06","00","-7398.47","Anulacion"
"04","3190243664","000000","2020-03-31","2020-03-31","00","6314.97","Poliza"
"04","3190243582","000000","2020-03-31","2020-03-31","00","12133.46","Poliza"
"04","3190243528","000000","2020-03-31","2020-03-31","00","22944.97","Poliza"
"04","3190243474","000000","2020-03-31","2020-03-31","00","10304.83","Poliza"
"04","3190241676","228850","2020-03-31","2020-03-31","00","-1749.27","Disminucion de Recargos"
"04","3190243908","000000","2020-04-01","2020-04-01","00","19027.49","Poliza"
"04","0003719989","000000","2020-04-01","2020-03-30","00","6771.95","Poliza"
"04","3190243898","000000","2020-04-01","2020-04-01","00","33018.44","Poliza"
"04","0003719631","249164","2020-04-01","2020-03-30","00","-6602.30","Anulacion"
"04","3190243891","000000","2020-04-01","2020-04-01","00","8068.36","Poliza"
"04","3190203332","156612","2020-04-01","2020-03-10","00","27666.64","Rehabilitacion"
"04","3190243867","000000","2020-04-01","2020-04-01","00","12861.65","Poliza"
"04","3190243856","000000","2020-04-01","2020-04-01","00","10651.53","Poliza"
"04","3190243853","000000","2020-04-01","2020-04-01","00","10146.78","Poliza"
"04","3190243778","000000","2020-04-01","2020-04-01","00","25441.97","Poliza"
"04","3190243744","000000","2020-04-01","2020-04-04","00","16133.37","Poliza"
"04","3190243713","000000","2020-04-01","2020-04-04","00","17045.12","Poliza"
"04","0003719631","000000","2020-04-01","2020-03-30","00","6602.30","Poliza"
"04","3190244193","000000","2020-04-02","2020-04-02","00","20001.13","Poliza"
"04","3190244192","000000","2020-04-02","2020-04-02","00","20362.35","Poliza"
"04","3190244158","000000","2020-04-02","2020-04-02","00","12897.39","Poliza"
"04","3190244157","000000","2020-04-02","2020-04-02","00","13963.77","Poliza"
"04","3190244156","000000","2020-04-02","2020-04-02","00","12897.39","Poliza"
"04","3190244153","000000","2020-04-02","2020-04-02","00","11924.85","Poliza"
"04","3190244091","000000","2020-04-02","2020-04-02","00","14315.49","Poliza"
"04","3190244073","000000","2020-04-02","2020-04-02","00","8458.23","Poliza"
"04","3190240160","321790","2020-04-02","2020-04-02","00","0.00","Sin Prima"
"04","3190240159","321789","2020-04-02","2020-04-02","00","0.00","Sin Prima"
"04","3190231227","249691","2020-04-02","2020-03-06","00","-33958.86","Anulacion"
"04","3190244409","000000","2020-04-03","2020-04-03","00","21990.20","Poliza"
"04","3190244407","000000","2020-04-03","2020-04-03","00","7366.28","Poliza"
"04","3190244406","000000","2020-04-03","2020-04-03","00","8892.10","Poliza"
"04","3190244405","000000","2020-04-03","2020-04-03","00","7517.44","Poliza"
"04","3190244404","000000","2020-04-03","2020-04-13","00","41577.38","Poliza"
"04","3190244399","000000","2020-04-03","2020-04-06","00","23937.55","Poliza"
"04","3190243744","252658","2020-04-03","2020-04-04","00","-16133.37","Anulacion"
"04","3190244395","252657","2020-04-03","2020-04-04","00","-16414.58","Anulacion"
"04","3190244397","000000","2020-04-03","2020-04-04","00","16260.17","Poliza"
"04","3190244395","000000","2020-04-03","2020-04-04","00","16414.58","Poliza"
"04","3190244385","000000","2020-04-03","2020-04-19","00","6955.73","Poliza"
"04","3190244384","000000","2020-04-03","2020-04-18","00","81227.60","Poliza"
"04","3190244325","000000","2020-04-03","2020-04-03","00","8727.04","Poliza"
"04","0003721068","251635","2020-04-03","2020-04-02","00","-24715.16","Anulacion"
"04","0003721974","000000","2020-04-03","2020-04-02","00","27608.63","Poliza"
"04","0003721068","000000","2020-04-03","2020-04-02","00","24715.16","Poliza"
"04","3190244460","000000","2020-04-04","2020-04-04","00","29145.63","Poliza"
"04","3190244459","000000","2020-04-04","2020-04-04","00","19793.63","Poliza"
"04","0003659663","261582","2020-04-04","2020-03-16","00","-65770.00","Anulacion"
"04","0003717073","261237","2020-04-04","2020-03-05","00","-9634.31","Anulacion"
"04","3190209418","256018","2020-04-04","2020-03-17","00","-5851.17","Cancelacion"
"04","3190230514","255967","2020-04-04","2020-03-02","00","-20448.05","Anulacion"
"04","3190230515","255966","2020-04-04","2020-03-02","00","-9098.82","Anulacion"
"04","3190230517","255965","2020-04-04","2020-03-02","00","-20923.19","Anulacion"
"04","3190230518","255964","2020-04-04","2020-03-02","00","-91592.95","Anulacion"
"04","3190230521","255963","2020-04-04","2020-03-02","00","-71102.03","Anulacion"
"04","3190230557","255962","2020-04-04","2020-03-03","00","-21717.84","Anulacion"
"04","3190230623","255961","2020-04-04","2020-03-03","00","-5134.65","Anulacion"
"04","3190230703","255959","2020-04-04","2020-03-03","00","-86252.70","Anulacion"
"04","3190230721","255958","2020-04-04","2020-03-03","00","-6262.47","Anulacion"
"04","3190230724","255957","2020-04-04","2020-03-03","00","-6262.47","Anulacion"
"04","3190230726","255956","2020-04-04","2020-03-03","00","-6262.47","Anulacion"
"04","3190230727","255955","2020-04-04","2020-03-03","00","-6262.47","Anulacion"
"04","3190230728","255954","2020-04-04","2020-03-03","00","-6262.47","Anulacion"
"04","3190230730","255953","2020-04-04","2020-03-03","00","-8782.59","Anulacion"
"04","3190230793","255951","2020-04-04","2020-03-04","00","-55413.97","Anulacion"
"04","3190230803","255950","2020-04-04","2020-03-04","00","-5190.48","Anulacion"
"04","3190230827","255948","2020-04-04","2020-03-04","00","-11448.76","Anulacion"
"04","3190230833","255947","2020-04-04","2020-03-04","00","-25561.32","Anulacion"
"04","3190230836","255946","2020-04-04","2020-03-04","00","-79133.23","Anulacion"
"04","3190230838","255945","2020-04-04","2020-03-04","00","-95659.33","Anulacion"
"04","3190230988","255943","2020-04-04","2020-03-05","00","-15295.67","Anulacion"
"04","3190231027","255942","2020-04-04","2020-03-05","00","-5291.31","Anulacion"
"04","3190231032","255941","2020-04-04","2020-03-05","00","-5084.64","Anulacion"
"04","3190231109","255939","2020-04-04","2020-03-05","00","-34254.79","Anulacion"
"04","3190231110","255938","2020-04-04","2020-03-05","00","-11719.63","Anulacion"
"04","3190231111","255937","2020-04-04","2020-03-05","00","-9793.78","Anulacion"
"04","3190244449","000000","2020-04-04","2020-04-04","00","7600.01","Poliza"
